0.829419,-1.89767,1.08757,-0.295473,1.14054,QuickSort
-1.62072,-0.465907,1.15745,3.53736,0.690979,RadixSort
-0.710568,1.08631,-1.00525,0.377125,-0.918261,QuickSort
0.331492,-0.36155,-1.00587,-0.606366,-1.22676,QuickSort
0.980537,1.08676,1.08558,-0.324724,1.15203,InsertionSort
0.566382,1.08676,1.09375,-0.236318,1.11933,InsertionSort
-0.484986,1.08676,-1.00589,-0.869961,-1.38313,InsertionSort
0.773793,-0.464367,1.08711,-0.283915,1.13596,CountingSort
0.759516,-0.156694,-1.0058,-0.397457,-1.02006,CountingSort
1.12424,-0.462327,-1.00589,-0.651833,-1.22676,CountingSort
1.11912,1.08676,-1.00592,-0.869961,-1.38313,InsertionSort
0.505898,-1.90868,1.09529,-0.220946,1.11414,QuickSort
1.7026,1.08657,-1.00568,-0.458517,-0.879096,QuickSort
-0.929253,-0.458347,1.13535,0.658852,0.926687,RadixSort
-1.06943,-1.74941,1.1396,0.892258,0.895257,RadixSort
1.34492,1.08669,-1.00582,-0.405457,-1.02005,QuickSort
1.25229,0.693232,1.07522,-0.370455,1.17026,QuickSort
-0.65446,0.0533577,-1.00576,-0.616819,-1.13531,CountingSort
-0.645671,1.0865,-1.00534,0.030224,-0.937072,QuickSort
1.20998,0.000717521,0.261497,-0.36385,0.229244,CountingSort
-0.0693116,-0.465063,1.11251,-0.0263981,1.05751,RadixSort
-0.676117,1.08676,-1.00588,-0.869961,-1.38313,InsertionSort
0.988213,-0.459779,1.07875,-0.326128,1.1516,CountingSort
-1.37945,-1.98852,1.1513,1.79009,0.804038,QuickSort
1.54992,-0.462665,-0.930447,-0.868445,0.441655,CountingSort
-1.34812,1.0864,-1.00506,1.21964,-0.977886,QuickSort
1.3585,1.08669,-1.0058,-0.418228,-1.02292,QuickSort
-1.32119,-1.75785,1.14775,1.55758,0.824156,RadixSort
0.142475,1.08665,-1.00568,-0.272667,-0.999878,QuickSort
-0.343437,0.69046,1.11881,0.114248,1.02363,QuickSort
1.24788,-1.7004,1.07315,-0.369787,1.16964,CountingSort
-0.828013,1.08676,-1.00587,-0.869961,-1.38313,InsertionSort
0.0740552,1.08665,-1.00575,-0.513497,-1.02005,CountingSort
1.46066,0.927138,-1.0058,-0.457006,-0.97892,QuickSort
-1.69133,-1.80444,1.15591,4.58616,0.642573,RadixSort
0.98139,1.08676,1.08321,-0.324872,1.15173,InsertionSort
-0.65917,0.858989,1.13009,0.348141,0.977173,QuickSort
1.68524,-0.366734,-1.0059,-0.599726,-1.22676,CountingSort
-1.39165,-1.98478,1.14868,1.84404,0.79909,QuickSort
-0.8259,-1.96579,1.13535,0.522939,0.947681,QuickSort
-1.52304,-0.449083,1.15311,2.61161,0.743575,RadixSort
-1.14204,-1.97714,1.14332,1.04355,0.877216,QuickSort
0.479458,-0.462308,-1.00588,-0.51712,-1.22676,CountingSort
0.823931,-0.21377,0.271731,-0.294359,0.219337,CountingSort
-1.18847,1.08604,-1.00483,0.723117,-0.884411,QuickSort
-0.885049,0.954547,-1.00558,0.0433001,-1.08835,QuickSort
-1.31986,1.08573,-1.0045,1.19826,-0.82255,QuickSort
0.923464,-0.464854,-0.91387,-0.868112,0.441673,CountingSort
0.760109,-0.153875,-1.0058,-0.339671,-1.02005,QuickSort
1.46274,1.08656,-1.00571,-0.500738,-0.86368,QuickSort
-0.710717,-1.95695,1.12915,0.39728,0.968121,QuickSort
-0.669553,0.894061,1.129,0.357733,0.975256,QuickSort
1.27491,0.858188,1.07465,-0.373916,1.17175,QuickSort
1.28147,0.694567,1.07447,-0.374911,1.17221,CountingSort
-1.50101,1.08558,-1.00396,2.00339,-0.934068,QuickSort
0.435995,1.08676,-1.00588,-0.833176,-1.22676,InsertionSort
-1.49056,1.08676,1.15307,2.38448,0.7588,InsertionSort
-1.39384,1.0856,-1.00486,1.35897,-0.958757,QuickSort
0.379145,0.85833,1.1007,-0.186236,1.10317,QuickSort
1.38149,-0.462308,-1.0059,-0.857753,-1.22676,CountingSort
1.60392,-0.462308,-1.0059,-0.823263,-1.22676,CountingSort
0.679674,1.08646,-1.00561,-0.29578,-0.842179,QuickSort
-1.16344,0.988782,-1.00575,-0.651074,-1.22676,CountingSort
1.24528,-0.457742,-0.971967,-0.869279,0.243182,CountingSort
-1.51588,1.08676,-1.00577,-0.869961,-1.38313,InsertionSort
-1.03301,0.0622696,-1.00569,-0.258551,-1.13529,CountingSort
-0.195063,0.856559,1.11599,0.0327694,1.04272,QuickSort
0.53831,1.08676,1.09328,-0.229292,1.11676,InsertionSort
-0.303275,1.08676,1.11973,0.090793,1.02923,InsertionSort
-1.48792,-1.76407,1.15153,2.36721,0.75977,RadixSort
0.271898,-0.216608,0.276101,-0.153758,0.188239,CountingSort
-0.688132,1.08649,-1.00551,0.168834,-1.0064,QuickSort
-0.867656,1.08676,-1.00587,-0.869961,-1.38313,InsertionSort
-0.266228,1.08676,1.11822,0.070103,1.03391,InsertionSort
1.68083,1.08676,1.06535,-0.428802,1.19682,InsertionSort
-0.924988,-0.462308,-1.00579,-0.392308,-1.22676,QuickSort
0.496627,1.08676,-1.00591,-0.869961,-1.38313,InsertionSort
0.0509518,0.0350372,0.275615,-0.0761488,0.171803,CountingSort
-1.54388,-0.464249,-0.604763,-0.861868,0.333862,CountingSort
1.38305,-0.456173,-0.987127,-0.869584,0.120221,CountingSort
0.00118509,-0.455348,-0.903916,-0.867913,0.378223,CountingSort
-0.0562951,1.08658,-1.00561,-0.306972,-0.960713,QuickSort
-1.69715,1.08676,-1.00567,-0.869961,-1.38313,InsertionSort
0.300935,-0.147566,-1.00577,-0.370809,-1.02006,CountingSort
-1.42596,-0.213963,0.293976,2.01034,0.00358716,RadixSort
1.58693,0.311775,-1.0059,-0.71469,-1.22677,CountingSort
-1.37385,1.08676,-1.00581,-0.869961,-1.38313,InsertionSort
